,Unnamed: 0,Event,Date,WeightClass,Winner,Result,Loser,Method,Method_Notes,Round,Time,ConvertedTime,isTitleBout,WinStreak,Winner_Pre_Elo,Loser_Pre_Elo,Loser_brokenStreak,Winner_Post_Elo,Loser_Post_Elo,K_Value,winnerFightCount,loserFightCount
113,158,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Heavyweight,Kazushi Sakuraba,def,Marcus Silveira,SUB,Submission (armbar),1.0,3:44,224.0,False,1,1200.0,1200.0,0.0,1225.4788738853135,1174.5211261146865,50.95774777062702,1.0,1.0
114,159,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Heavyweight,Vitor Belfort,def,Joe Charles,SUB,Submission (armbar),1.0,4:03,243.0,False,1,1221.2357795044084,1245.60220057233,2.0,1248.0172119187946,1218.8207681579438,50.0579362393613,4.0,3.0
115,160,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Middleweight,Frank Shamrock,def,Kevin Jackson,SUB,Submission (armbar),1.0,0:22,22.0,False,1,1200.0,1225.0937137692815,1.0,1232.4439843575985,1192.649729411683,60.52416510303098,1.0,2.0
116,162,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Heavyweight,Tank Abbott,def,Yoji Anjo,UD,Decision (unanimous),1.0,15:00,900.0,False,1,1181.2733042953791,1200.0,0.0,1205.2678449643727,1176.0054593310065,45.53702081304244,10.0,1.0
117,163,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Heavyweight,Tra Telligman,def,Brad Kohler,SUB,Submission (armbar),1.0,10:05,605.0,False,1,1200.0,1200.0,0.0,1223.679250822782,1176.320749177218,47.35850164556414,1.0,1.0
123,170,/wiki/UFC_16,1998-03-13,Welterweight,Laverne Clark,def,Josh Stuart,TKO,TKO (punches),,1:15,75.0,False,1,1200.0,1200.0,0.0,1223.7765374847136,1176.2234625152864,47.55307496942695,1.0,1.0
124,171,/wiki/UFC_16,1998-03-13,Welterweight,Chris Brennan,def,Courtney Turner,SUB,Submission (armbar),,1:20,80.0,False,1,1200.0,1200.0,0.0,1223.7765374847136,1176.2234625152864,47.55307496942695,1.0,1.0
121,167,/wiki/UFC_16,1998-03-13,Welterweight,Pat Miletich,def,Chris Brennan,SUB,Submission (shoulder choke),,9:01,541.0,False,1,1200.0,1223.7765374847136,1.0,1225.4011346426335,1198.3754028420801,47.55307496942695,1.0,2.0
122,168,/wiki/UFC_16,1998-03-13,Welterweight,Mikey Burnett,def,Eugenio Tadeu,TKO,TKO (punches),,9:46,586.0,False,1,1200.0,1200.0,0.0,1223.7765374847136,1176.2234625152864,47.55307496942695,1.0,1.0
119,165,/wiki/UFC_16,1998-03-13,Heavyweight,Tsuyoshi Kohsaka,def,Kimo Leopoldo,UD,Decision (unanimous),,15:00,900.0,False,1,1200.0,1188.465122811988,1.0,1222.1033127547726,1166.3618100572155,45.72411054752591,1.0,4.0
118,164,/wiki/UFC_16,1998-03-13,Light Heavyweight,Frank Shamrock,def,Igor Zinoviev,KO,KO (slam),,0:22,22.0,True,2,1232.4439843575985,1200.0,0.0,1257.4446735023107,1175.3687791677714,54.32024333046079,2.0,1.0
120,166,/wiki/UFC_16,1998-03-13,Light Heavyweight,Jerry Bohlander,def,Kevin Jackson,SUB,Technical submission (armbar),,10:21,621.0,False,4,1245.1264512181694,1192.649729411683,0.0,1266.2621080225292,1172.4373416357957,47.55307496942695,5.0,3.0
125,172,/wiki/UFC_17,1998-05-15,Light Heavyweight,Frank Shamrock,def,Jeremy Horn,SUB,Submission (kneebar),,16:28,988.0,True,3,1257.4446735023107,1200.0,0.0,1280.0456026935483,1178.0621425501831,52.47341779122587,3.0,1.0
126,173,/wiki/UFC_17,1998-05-15,Heavyweight,Pete Williams,def,Mark Coleman,KO,KO (head kick),,12:38,758.0,False,1,1200.0,1244.6292538578618,0.0,1227.9331864620867,1216.6960673957751,49.53784197073771,1.0,5.0
127,174,/wiki/UFC_17,1998-05-15,Heavyweight,Tank Abbott,def,Hugo Duarte,TKO,TKO (punches),,0:43,43.0,False,2,1205.2678449643727,1200.0,0.0,1229.1101362660193,1176.51005783089,47.70310708293261,11.0,1.0
128,175,/wiki/UFC_17,1998-05-15,Heavyweight,Mike Van Arsdale,def,Joe Pardo,SUB,Submission (americana),,11:01,661.0,False,1,1200.0,1200.0,0.0,1223.8515535414663,1176.1484464585337,47.70310708293261,1.0,1.0
129,176,/wiki/UFC_17,1998-05-15,Heavyweight,Andre Roberts,def,Harry Moskowitz,KO,KO (elbow),,3:15,195.0,False,1,1200.0,1178.8384415948601,0.0,1223.2621617664051,1155.576279828455,49.53784197073771,1.0,2.0
130,177,/wiki/UFC_17,1998-05-15,Middleweight,Chuck Liddell,def,Noe Hernandez,UD,Decision (unanimous),,12:00,720.0,False,1,1200.0,1200.0,0.0,1222.9341860975637,1177.0658139024363,45.868372195127506,1.0,1.0
131,178,/wiki/UFC_17,1998-05-15,Middleweight,Dan Henderson,def,Carlos Newton,DECISION,Decision (split),,15:00,900.0,False,1,1200.0,1200.0,0.0,1222.9341860975637,1177.0658139024363,45.868372195127506,1.0,1.0
132,180,/wiki/UFC_17,1998-05-15,Middleweight,Carlos Newton,def,Bob Gilstrap,SUB,Submission (triangle choke),,0:54,54.0,False,1,1177.0658139024363,1200.0,0.0,1202.4895231682626,1174.5762907341737,47.70310708293261,2.0,1.0
136,184,/wiki/UFC_Brazil,1998-10-16,Heavyweight,Pedro Rizzo,def,Tank Abbott,KO,KO (punch),,8:07,487.0,False,1,1200.0,1229.1101362660193,2.0,1227.0468259337138,1202.0633103323055,49.92076528984795,1.0,12.0
140,188,/wiki/UFC_Brazil,1998-10-16,Middleweight,Tulio Palhares,def,Adriano Santos,TKO,TKO,,9:00,540.0,False,1,1200.0,1200.0,0.0,1224.0359240284454,1175.9640759715546,48.071848056890616,1.0,1.0
139,187,/wiki/UFC_Brazil,1998-10-16,Lightweight,Cesar Marscucci,def,Paulo Santos,TKO,TKO,,10:27,627.0,False,1,1200.0,1200.0,0.0,1224.0359240284454,1175.9640759715546,48.071848056890616,1.0,1.0
138,186,/wiki/UFC_Brazil,1998-10-16,Middleweight,Ebenezer Fontes Braga,def,Jeremy Horn,SUB,Submission (guillotine choke),,3:27,207.0,False,1,1200.0,1178.0621425501831,0.0,1222.5202559570537,1155.5418865931294,48.071848056890616,1.0,2.0
135,183,/wiki/UFC_Brazil,1998-10-16,Middleweight,Vitor Belfort,def,Wanderlei Silva,TKO,TKO (punches),,0:44,44.0,False,2,1248.0172119187946,1200.0,0.0,1269.0632746562337,1179.264962820257,48.071848056890616,5.0,1.0
134,182,/wiki/UFC_Brazil,1998-10-16,Welterweight,Pat Miletich,def,Mikey Burnett,DECISION,Decision (split),,21:00,1260.0,False,2,1225.4011346426335,1223.7765374847136,1.0,1248.7495833706712,1200.7731397231,46.22293082393328,2.0,2.0
133,181,/wiki/UFC_Brazil,1998-10-16,Middleweight,Frank Shamrock,def,John Lober,SUB,TKO (submission to punches),,7:40,460.0,True,4,1280.0456026935483,1200.0,0.0,1301.4335508219324,1179.5463417435747,52.87903286257968,4.0,1.0
137,185,/wiki/UFC_Brazil,1998-10-16,Heavyweight,Tsuyoshi Kosaka,def,Pete Williams,DECISION,Decision,,15:00,900.0,False,1,1200.0,1227.9331864620867,1.0,1224.9655917952607,1202.967594666826,46.22293082393328,1.0,2.0
147,195,/wiki/UFC_18,1999-01-08,Lightweight,Laverne Clark,def,Frank Caracci,SUB,TKO (Submission to strikes),,6:59,419.0,False,2,1223.7765374847136,1200.0,0.0,1246.6017121955458,1177.512143142037,48.27417947560191,2.0,1.0
141,189,/wiki/UFC_18,1999-01-08,Welterweight,Pat Miletich,def,Jorge Patino,UD,Decision (unanimous),,21:00,1260.0,True,3,1248.7495833706712,1200.0,0.0,1271.3844634759866,1178.0291876965562,51.05922829150202,3.0,1.0
142,190,/wiki/UFC_18,1999-01-08,Middleweight,Evan Tanner,def,Darrel Gholar,SUB,Submission (rear naked choke),,7:57,477.0,False,1,1200.0,1200.0,0.0,1224.137089737801,1175.862910262199,48.27417947560191,1.0,1.0
143,191,/wiki/UFC_18,1999-01-08,Lightweight,Mikey Burnett,def,Townsend Saunders,UD,Decision (unanimous),,15:00,900.0,False,1,1200.7731397231,1200.0,0.0,1223.9302341116147,1176.8429056114853,46.41748026500184,3.0,1.0
144,192,/wiki/UFC_18,1999-01-08,Middleweight,Tito Ortiz,def,Jerry Bohlander,TKO,TKO (cut),,14:31,871.0,False,2,1204.321143703235,1266.2621080225292,4.0,1233.1423144483185,1237.8668659091463,48.27417947560191,3.0,6.0
145,193,/wiki/UFC_18,1999-01-08,Heavyweight,Pedro Rizzo,def,Mark Coleman,DECISION,Decision (split),,15:00,900.0,False,2,1227.0468259337138,1216.6960673957751,0.0,1249.902101293213,1194.1785547263175,46.41748026500184,2.0,6.0
146,194,/wiki/UFC_18,1999-01-08,Heavyweight,Bas Rutten,def,Tsuyoshi Kosaka,TKO,TKO (punches),,14:15,855.0,False,1,1200.0,1224.9655917952607,1.0,1225.8685235471216,1199.097068248139,48.27417947560191,1.0,2.0
153,201,/wiki/UFC_19,1999-03-05,Heavyweight,Pete Williams,def,Jason Godsey,SUB,Submission (kneebar),,1:54,114.0,False,1,1202.967594666826,1200.0,0.0,1226.9656264790458,1176.0019681877802,48.4095399784406,3.0,1.0
150,198,/wiki/UFC_19,1999-03-05,Middleweight,Jeremy Horn,def,Chuck Liddell,SUB,Technical Submission (inverted arm-triangle choke),,12:00,720.0,False,1,1155.5418865931294,1222.9341860975637,1.0,1184.383661265947,1194.0924114247462,48.4095399784406,3.0,2.0
154,202,/wiki/UFC_19,1999-03-05,Middleweight,Sione Latu,def,Joey Roberts,TKO,TKO (doctor stoppage),,10:01,601.0,False,1,1200.0,1200.0,0.0,1224.2047699892203,1175.7952300107797,48.4095399784406,1.0,1.0
152,200,/wiki/UFC_19,1999-03-05,Middleweight,Evan Tanner,def,Valeri Ignatov,TKO,TKO (punches and elbows),,2:57,177.0,False,2,1224.137089737801,1200.0,0.0,1247.0008915899018,1177.4740868452209,48.4095399784406,2.0,1.0
149,197,/wiki/UFC_19,1999-03-05,Heavyweight,Gary Goodridge,def,Andre Roberts,SUB,TKO (submission to punches),,0:42,42.0,False,2,1202.9027286363446,1223.2621617664051,1.0,1228.9085794307055,1197.6406338901875,48.4095399784406,5.0,2.0
148,196,/wiki/UFC_19,1999-03-05,Middleweight,Tito Ortiz,def,Guy Mezger,TKO,TKO (punches),,9:55,595.0,False,3,1233.1423144483185,1264.929593975762,3.0,1260.3537851628662,1238.5164602287186,48.4095399784406,4.0,4.0
151,199,/wiki/UFC_19,1999-03-05,Heavyweight,Kevin Randleman,def,Maurice Smith,UD,Decision (unanimous),,15:00,900.0,False,1,1200.0,1228.9647579242312,0.0,1225.209609444236,1203.7551484799951,46.547634594654426,1.0,4.0
155,203,/wiki/UFC_20,1999-05-07,Heavyweight,Bas Rutten,def,Kevin Randleman,DECISION,Decision (split),,21:00,1260.0,False,2,1225.8685235471216,1225.209609444236,1.0,1249.5210371620121,1201.9066403655263,46.69449449806582,2.0,2.0
156,204,/wiki/UFC_20,1999-05-07,Heavyweight,Pedro Rizzo,def,Tra Telligman,KO,KO (punch),,4:30,270.0,False,3,1249.902101293213,1223.679250822782,1.0,1273.922330321604,1200.3637333111792,50.43005405791109,3.0,2.0
157,205,/wiki/UFC_20,1999-05-07,Heavyweight,Pete Williams,def,Travis Fulton,SUB,Submission (armlock),,6:28,388.0,False,2,1226.9656264790458,1200.0,0.0,1249.7020046867087,1177.599627381613,48.56227427798846,4.0,1.0
158,206,/wiki/UFC_20,1999-05-07,Middleweight,Wanderlei Silva,def,Tony Petarra,KO,KO (knee),,2:53,173.0,False,1,1179.264962820257,1200.0,0.0,1205.9830445042485,1173.2819183160086,50.43005405791109,2.0,1.0
159,207,/wiki/UFC_20,1999-05-07,Lightweight,Marcelo Mello,def,Dave Roberts,TKO,TKO (punches),,1:23,83.0,False,1,1200.0,1200.0,0.0,1224.2811371389942,1175.7188628610058,48.56227427798846,1.0,1.0
160,208,/wiki/UFC_20,1999-05-07,Lightweight,Laverne Clark,def,Fabiano Iha,TKO,TKO (doctor stoppage),,1:33,93.0,False,3,1246.6017121955458,1200.0,0.0,1268.2814452209836,1178.9563124313254,48.56227427798846,3.0,1.0
161,209,/wiki/UFC_20,1999-05-07,Heavyweight,Ron Waterman,def,Chris Condo,TKO,TKO (punches),,0:28,28.0,False,1,1200.0,1200.0,0.0,1224.2811371389942,1175.7188628610058,48.56227427798846,1.0,1.0
165,213,/wiki/UFC_21,1999-07-16,Middleweight,Paul Jones,def,Flavio Luiz Moura,SUB,Submission (rear-naked choke),1.0,4:20,260.0,False,1,1200.0,1200.0,0.0,1225.3409230325954,1174.6590769674046,50.68184606519082,1.0,1.0
169,217,/wiki/UFC_21,1999-07-16,Heavyweight,Travis Fulton,def,David Dodd,UD,Decision (unanimous),2.0,5:00,300.0,False,1,1177.599627381613,1200.0,0.0,1202.5372011818708,1175.062426199742,46.85821566678145,2.0,1.0
168,216,/wiki/UFC_21,1999-07-16,Heavyweight,Andre Roberts,def,Ron Waterman,KO,KO (punch),1.0,2:51,171.0,False,1,1197.6406338901875,1224.2811371389942,1.0,1228.394422281647,1193.5273487475347,57.135159526819955,3.0,2.0
167,215,/wiki/UFC_21,1999-07-16,Middleweight,Eugene Jackson,def,Royce Alger,KO,KO (punch),2.0,1:19,79.0,False,1,1200.0,1176.5622278427622,0.0,1223.5990681721023,1152.96315967066,50.60687292012396,1.0,2.0
162,210,/wiki/UFC_21,1999-07-16,Heavyweight,Maurice Smith,def,Marco Ruas,TKO,TKO (corner stoppage),1.0,5:00,300.0,False,1,1203.7551484799951,1226.592899025835,0.0,1229.7207696737826,1200.6272778320476,48.732544293452705,5.0,4.0
164,212,/wiki/UFC_21,1999-07-16,Middleweight,Jeremy Horn,def,Daiju Takase,TKO,TKO (punches),1.0,4:41,281.0,False,2,1184.383661265947,1200.0,0.0,1210.7173192869373,1174.055509338926,49.658462635028314,4.0,1.0
163,211,/wiki/UFC_21,1999-07-16,Welterweight,Pat Miletich,def,André Pederneiras,TKO,TKO (doctor stoppage),2.0,2:20,140.0,True,4,1271.3844634759866,1200.0,0.0,1293.7328615420865,1178.6278471464996,53.60579872279797,4.0,1.0
166,214,/wiki/UFC_21,1999-07-16,Heavyweight,Tsuyoshi Kosaka,def,Tim Lajcik,TKO,TKO (corner stoppage),2.0,5:00,300.0,False,1,1199.097068248139,1200.0,0.0,1223.5266644531393,1175.5704037949995,48.732544293452705,3.0,1.0
174,222,/wiki/UFC_22,1999-09-24,Lightweight,John Lewis,def,Lowell Anderson,TKO,TKO (corner stoppage),3.0,0:13,13.0,False,1,1200.0,1200.0,0.0,1224.451705656522,1175.548294343478,48.90341131304407,1.0,1.0
175,223,/wiki/UFC_22,1999-09-24,Lightweight,Matt Hughes,def,Valeri Ignatov,UD,Decision (unanimous),3.0,5:00,300.0,False,1,1200.0,1177.4740868452209,0.0,1221.989040439546,1155.485046405675,47.02251087792698,1.0,2.0
173,221,/wiki/UFC_22,1999-09-24,Heavyweight,Tim Lajcik,vs,Ron Waterman,DRAW,Draw,3.0,5:00,300.0,False,0,1175.5704037949995,1193.5273487475347,0.0,1176.7844843661178,1192.3132681764164,47.02251087792698,2.0,3.0
176,224,/wiki/UFC_22,1999-09-24,Heavyweight,Jeremy Horn,def,Jason Godsey,SUB,Submission (armlock),1.0,2:08,128.0,False,3,1210.7173192869373,1176.0019681877802,0.0,1237.3007064497324,1150.1984911193776,57.31479805888765,5.0,2.0
171,219,/wiki/UFC_22,1999-09-24,Lightweight,Jens Pulver,vs,Alfonso Alcarez,DRAW,Draw,2.0,5:00,300.0,False,0,1200.0,1200.0,0.0,1200.0,1200.0,47.02251087792698,1.0,1.0
170,218,/wiki/UFC_22,1999-09-24,Middleweight,Frank Shamrock,def,Tito Ortiz,SUB,TKO (submission to punches),4.0,4:42,282.0,True,5,1301.4335508219324,1260.3537851628662,3.0,1326.621199892334,1236.6223794107377,53.79375244434847,5.0,5.0
172,220,/wiki/UFC_22,1999-09-24,Heavyweight,Brad Kohler,def,Steve Judson,KO,KO (punch),1.0,0:30,30.0,False,1,1176.320749177218,1200.0,0.0,1210.7632349071991,1165.5575142700188,64.49607592016466,2.0,1.0
177,225,/wiki/UFC_22,1999-09-24,Middleweight,Chuck Liddell,def,Paul Jones,TKO,TKO (cut),1.0,3:53,233.0,False,1,1194.0924114247462,1225.3409230325954,1.0,1222.5226180199818,1196.9107164373597,52.17993987101802,3.0,2.0
183,231,/wiki/UFC_23,1999-11-19,Middleweight,Katsuhisa Fujii,def,Masutatsu Yano,TKO,TKO (referee stoppage due to strikes),2.0,3:14,194.0,False,1,1200.0,1200.0,0.0,1224.5202680890457,1175.4797319109543,49.040536178091365,1.0,1.0
181,229,/wiki/UFC_23,1999-11-19,Middleweight,Eugene Jackson,def,Keiichiro Yamamiya,KO,KO (punch),3.0,3:12,192.0,False,2,1223.5990681721023,1200.0,0.0,1247.6915629528344,1176.2635519401656,50.92671064647949,2.0,1.0
182,230,/wiki/UFC_23,1999-11-19,Middleweight,Kenichi Yamamoto,def,Katsuhisa Fujii,SUB,Submission (kneebar),2.0,4:15,255.0,False,1,1200.0,1224.5202680890457,1.0,1226.247918698499,1198.2723493905467,49.040536178091365,1.0,2.0
179,227,/wiki/UFC_23,1999-11-19,Heavyweight,Pedro Rizzo,def,Tsuyoshi Kosaka,TKO,TKO (referee stoppage due to strikes),3.0,1:17,77.0,False,4,1273.922330321604,1223.5266644531393,1.0,1295.8693723651593,1202.5383351845387,49.040536178091365,4.0,4.0
180,228,/wiki/UFC_23,1999-11-19,Middleweight,Joe Slick,def,Jason Delucia,SUB,TKO (verbal submission due to knee injury),1.0,1:28,88.0,False,1,1200.0,1242.9826469683437,2.0,1233.376524679532,1209.6061222888118,59.437129847846734,1.0,3.0
178,226,/wiki/UFC_23,1999-11-19,Heavyweight,Kevin Randleman,def,Pete Williams,UD,Decision (unanimous),5.0,5:00,300.0,False,1,1201.9066403655263,1249.7020046867087,2.0,1228.7069361616527,1222.9017088905823,47.15436170970324,3.0,5.0
184,233,/wiki/UFC_24,2000-03-10,Heavyweight,Tedd Williams,def,Steve Judson,TKO,TKO (punches),1.0,3:23,203.0,False,1,1200.0,1165.5575142700188,0.0,1224.3770040387765,1141.1805102312424,54.09958670453366,1.0,2.0
185,234,/wiki/UFC_24,2000-03-10,Middleweight,Lance Gibson,def,Jermaine Andre,KO,KO (knee),3.0,3:35,215.0,False,1,1200.0,1200.0,0.0,1225.60635370981,1174.39364629019,51.21270741962026,1.0,1.0
186,235,/wiki/UFC_24,2000-03-10,Lightweight,Dave Menne,def,Fabiano Iha,UD,Decision (unanimous),3.0,5:00,300.0,False,1,1200.0,1178.9563124313254,0.0,1222.2752837640066,1156.6810286673187,47.41917353668542,1.0,2.0
187,236,/wiki/UFC_24,2000-03-10,Lightweight,Bob Cook,def,Tiki Ghosn,SUB,Submission (rear-naked choke),2.0,1:29,89.0,False,1,1200.0,1200.0,0.0,1224.6579702390763,1175.3420297609237,49.31594047815284,1.0,1.0
188,237,/wiki/UFC_24,2000-03-10,Lightweight,Jens Pulver,def,David Velasquez,TKO,TKO (punches),2.0,2:41,161.0,False,1,1200.0,1200.0,0.0,1224.6579702390763,1175.3420297609237,49.31594047815284,2.0,1.0
189,238,/wiki/UFC_24,2000-03-10,Heavyweight,Scott Adams,def,Ian Freeman,SUB,Submission (achilles lock),1.0,3:09,189.0,False,1,1200.0,1200.0,0.0,1227.395004935614,1172.604995064386,54.7900098712278,1.0,1.0
190,239,/wiki/UFC_24,2000-03-10,Lightweight,Shonie Carter,def,Brad Gumm,UD,Decision (unanimous),2.0,5:00,300.0,False,1,1200.0,1200.0,0.0,1223.7095867683427,1176.2904132316573,47.41917353668542,1.0,1.0
196,245,/wiki/UFC_25,2000-04-14,Lightweight,Laverne Clark,def,Koji Oishi,MD,Decision (majority),3.0,5:00,300.0,False,4,1268.2814452209836,1200.0,0.0,1288.29833941136,1180.8575039238272,47.502231821650696,4.0,1.0
195,244,/wiki/UFC_25,2000-04-14,Middleweight,Ikuhisa Minowa,def,Joe Slick,TKO,TKO (referee stoppage due to cut),3.0,2:02,122.0,False,1,1200.0,1233.376524679532,1.0,1227.0668137209868,1206.309710958545,49.40232109451672,1.0,2.0
194,243,/wiki/UFC_25,2000-04-14,Heavyweight,Ron Waterman,def,Satoshi Honma,UD,Decision (unanimous),3.0,5:00,300.0,False,1,1192.3132681764164,1200.0,0.0,1216.589772631453,1175.7234955449635,47.502231821650696,4.0,1.0
192,241,/wiki/UFC_25,2000-04-14,Middleweight,Murilo Bustamante,def,Yoji Anjo,SUB,Submission (arm-triangle choke),2.0,0:31,31.0,False,1,1200.0,1176.0054593310065,0.0,1222.9979599262008,1153.0074994048057,49.40232109451672,1.0,2.0
191,240,/wiki/UFC_25,2000-04-14,Light Heavyweight,Tito Ortiz,def,Wanderlei Silva,UD,Decision (unanimous),5.0,5:00,300.0,False,1,1236.6223794107377,1205.9830445042485,1.0,1258.2843662996195,1184.3210576153667,47.502231821650696,6.0,3.0
193,242,/wiki/UFC_25,2000-04-14,Middleweight,Sanae Kikuta,def,Eugene Jackson,SUB,Submission (armbar),1.0,4:38,278.0,False,1,1200.0,1247.6915629528344,2.0,1228.688241864881,1219.0033210879533,50.4891721585961,1.0,3.0
197,246,/wiki/UFC_26,2000-06-09,Heavyweight,Kevin Randleman,def,Pedro Rizzo,UD,Decision (unanimous),5.0,5:00,300.0,True,2,1228.7069361616527,1295.8693723651593,4.0,1260.3768910783372,1264.6674463388692,52.39897056680833,4.0,5.0
198,247,/wiki/UFC_26,2000-06-09,Middleweight,Tyrone Roberts,def,David Dodd,UD,Decision (unanimous),3.0,5:00,300.0,False,1,1200.0,1175.062426199742,0.0,1222.1111008195423,1152.9513253801997,47.635427788007576,1.0,2.0
199,248,/wiki/UFC_26,2000-06-09,Welterweight,Pat Miletich,def,John Alessio,SUB,Submission (armbar),2.0,1:43,103.0,True,5,1293.7328615420865,1200.0,0.0,1315.034227589292,1179.930188826758,54.49492938948067,5.0,1.0
200,249,/wiki/UFC_26,2000-06-09,Middleweight,Amaury Bitetti,def,Alex Andrade,DQ,Disqualification (kicking with shoes),2.0,0:43,43.0,False,1,1178.514396393876,1200.0,0.0,1179.9854219273386,1198.5289744665374,47.635427788007576,2.0,1.0
201,250,/wiki/UFC_26,2000-06-09,Lightweight,Matt Hughes,def,Marcelo Aguiar,TKO,TKO (doctor stoppage),1.0,4:34,274.0,False,2,1221.989040439546,1200.0,0.0,1246.154290756413,1176.191871608998,50.82890686691561,2.0,1.0
202,251,/wiki/UFC_26,2000-06-09,Bantamweight,Jens Pulver,def,Joao Roque,UD,Decision (unanimous),3.0,5:00,300.0,False,2,1224.6579702390763,1200.0,0.0,1247.1200939439193,1177.8698288622238,47.635427788007576,3.0,1.0
203,252,/wiki/UFC_26,2000-06-09,Heavyweight,Ian Freeman,def,Nate Schroeder,SUB,TKO (Submission to punches),2.0,2:13,133.0,False,1,1172.604995064386,1200.0,0.0,1199.3245069651432,1173.2804880992428,49.540844899527876,2.0,1.0
204,253,/wiki/UFC_26,2000-06-09,Lightweight,Shonie Carter,def,Adrian Serrano,UD,Decision (unanimous),2.0,5:00,300.0,False,2,1223.7095867683427,1200.0,0.0,1246.237381384014,1177.8051284574665,47.635427788007576,2.0,1.0
210,259,/wiki/UFC_27,2000-09-22,Heavyweight,Ian Freeman,def,Tedd Williams,UD,Decision (unanimous),3.0,5:00,300.0,False,2,1199.3245069651432,1224.3770040387765,1.0,1225.3760698021772,1198.7104396673144,47.886177695245685,3.0,2.0
212,261,/wiki/UFC_27,2000-09-22,Lightweight,Brad Gumm,vs,Cj Fernandes,DRAW,Draw (unanimous),2.0,5:00,300.0,False,0,1176.2904132316573,1200.0,0.0,1177.9217981235852,1198.3686151080722,47.886177695245685,2.0,1.0
209,258,/wiki/UFC_27,2000-09-22,Middleweight,Yuki Kondo,def,Alexandre Dantas,TKO,TKO (punches),3.0,2:28,148.0,False,1,1200.0,1200.0,0.0,1224.9008124015277,1175.0991875984723,49.80162480305552,1.0,1.0
211,260,/wiki/UFC_27,2000-09-22,Heavyweight,Jeff Monson,def,Tim Lajcik,UD,Decision (unanimous),2.0,5:00,300.0,False,1,1200.0,1176.7844843661178,0.0,1222.345597441765,1154.4388869243528,47.886177695245685,1.0,3.0
207,256,/wiki/UFC_27,2000-09-22,Middleweight,Jeremy Horn,def,Eugene Jackson,SUB,Submission (armbar),1.0,4:32,272.0,False,4,1237.3007064497324,1219.0033210879533,0.0,1262.659643441104,1194.752138699897,51.19607029754108,6.0,4.0
206,255,/wiki/UFC_27,2000-09-22,Heavyweight,Maurice Smith,def,Bobby Hoffman,MD,Decision (majority),3.0,5:00,300.0,False,2,1229.7207696737826,1200.0,0.0,1251.9491687061561,1178.100099475494,47.886177695245685,6.0,1.0
205,254,/wiki/UFC_27,2000-09-22,Heavyweight,Pedro Rizzo,def,Dan Severn,SUB,TKO (submission to kicks),1.0,1:33,93.0,False,1,1264.6674463388692,1233.7755288966764,0.0,1292.0574091620406,1206.385566073505,60.110561137288016,6.0,8.0
208,257,/wiki/UFC_27,2000-09-22,Lightweight,Fabiano Iha,def,Laverne Clark,SUB,Submission (armbar),1.0,1:10,70.0,False,1,1156.6810286673187,1288.29833941136,4.0,1198.3867671270514,1246.5926009516274,61.255998507758285,3.0,5.0
213,262,/wiki/UFC_28,2000-11-17,Heavyweight,Randy Couture,def,Kevin Randleman,TKO,TKO (punches),3.0,4:13,253.0,False,4,1272.630882936472,1260.3768910783372,2.0,1297.8215774740106,1236.2866018079499,49.94126825321363,4.0,5.0
