Name,Elo,WinStreak,LastFight
Robelis Despaigne,1138.2049698718613,0,2024-10-19
Garrett Armfield,1138.2041156635971,0,2024-11-02
Kevin Borjas,1138.137696554874,0,2025-08-23
Jeremy Stephens,1138.1093174708835,0,2025-05-03
Jamey Simmons,1138.032616999785,0,2021-08-07
Joe Gigliotti,1137.941138217778,0,2016-12-09
Dwight Grant,1137.9137910192787,0,2022-07-16
Horacio Gutiérrez,1137.8997855428868,0,2016-08-06
Chris Indich,1137.8936498591534,0,2014-06-28
Motonobu Tezuka,1137.8799133238215,0,2013-02-16
Brok Weaver,1137.8297449731006,0,2020-09-12
Edward Faaloloto,1137.8019334602077,0,2011-11-05
Teemu Packalén,1137.7861302919212,0,2019-09-07
Nyamjargal Tumendemberel,1137.7736046282057,0,2024-11-23
Dileno Lopes,1137.766248371957,0,2016-07-07
Aaron Riley,1137.7596825896921,0,2013-07-27
Seo Hee Ham,1137.7358518461458,0,2016-11-27
Oliver Enkamp,1137.6584864337617,0,2018-03-17
Cole Williams,1137.648247490843,0,2020-10-31
Konstantin Erokhin,1137.640668659223,0,2015-12-11
James Irvin,1137.6194590194843,0,2010-08-01
Duško Todorović,1137.5376759139015,1,2025-09-13
Liudvik Sholinian,1137.468885072051,0,2022-11-05
Rodrigo De Lima,1137.444454191098,0,2015-02-14
Steve Montgomery,1137.441065323604,0,2015-11-15
Joe Veres,1137.4097901208195,0,2008-01-23
Brandon Jenkins,1137.353022610159,0,2022-04-16
Junior Hernandez,1137.3358861866304,0,2014-01-25
Carls John De Tomas,1137.2936225074018,0,2017-12-09
Eric Schafer,1137.2681262251285,0,2012-01-20
Jin Soo Son,1137.1923838073903,0,2019-07-20
Jason Gonzalez,1137.1859797293844,0,2019-04-27
Yoislandy Izquierdo,1137.179731819445,0,2012-07-07
Luis Henrique,1137.1639481467678,0,2018-09-22
Josh Sampo,1136.999027510378,0,2015-05-23
Dave Menne,1136.988779355313,0,2006-12-13
Quang Le,1136.9522067629189,0,2025-09-13
Leo Kuntz,1136.8812591476847,0,2015-11-28
David Mitchell,1136.81728432254,0,2013-10-09
Choi Seung-Woo,1136.8072798936216,0,2025-03-15
Ulysses Gomez,1136.7343289682617,0,2013-02-16
Pawel Pawlak,1136.656651611802,0,2015-07-18
Ross Pointon,1136.6127230891432,0,2007-01-25
Donny Walker,1136.5090585894684,0,2011-09-17
Steve Steinbeiss,1136.4736964218105,0,2010-08-01
Karl Roberson,1136.4650644512717,0,2022-07-09
Rin Nakai,1136.427918009735,0,2016-03-20
Vaughan Lee,1136.3745382572067,0,2015-07-18
Fabrício Camões,1136.3550848468,0,2014-10-25
Lauren Mueller,1136.3488413542627,0,2019-10-12
Junior Tafa,1136.31664361374,0,2025-07-12
Brendon Marotte,1136.199748206751,0,2024-09-07
Colin Robinson,1136.1795141977009,0,2008-01-19
Bruno Souza,1136.1453429777423,0,2022-03-26
Tim Williams,1136.0400970094072,0,2018-08-25
Jim Wallhead,1135.989443302796,0,2017-06-03
Jason Miller,1135.9870742751443,0,2012-05-26
Chan-Mi Jeon,1135.9276594682258,0,2017-09-23
Mike Guymon,1135.8263924714006,0,2011-01-22
Ode' Osbourne,1135.7881297262343,0,2025-08-09
Brian Houston,1135.777181435839,0,2014-01-15
Michael Kuiper,1135.687974760927,0,2013-10-26
Vik Grujic,1135.6776242397013,0,2015-05-10
Jack May,1135.590135509274,0,2014-08-16
Anna Elmose,1135.4794605896461,0,2016-11-19
Seth Baczynski,1135.4714670827348,0,2015-04-11
Žygimantas Ramaška,1135.4677125041346,0,2024-09-07
Carlton Minus,1135.4119823204678,0,2020-12-19
Leonardo Augusto Guimarães,1135.3559766003975,0,2016-09-17
Pat Schilling,1135.2630383725073,0,2012-06-01
J.C. Cottrell,1135.1398842161311,0,2017-01-28
Nick Penner,1135.1309137108387,0,2012-12-15
Te Edwards,1135.12855617583,0,2019-01-19
Chris Tuchscherer,1135.0854692083835,0,2011-02-27
Ashkan Mokhtarian,1135.071074429157,0,2017-11-19
Justin Ledet,1135.0393691084616,0,2020-10-31
Clay Guida,1134.9758345052383,0,2024-12-07
William Macário,1134.9730033729718,0,2015-02-22
Veronica Macedo,1134.9466666152289,0,2020-03-14
Dan Argueta,1134.924370384493,0,2024-04-06
Bristol Marunde,1134.9104258032066,0,2013-08-03
Louis Cosce,1134.871646252191,0,2022-09-17
Silvana Gómez Juárez,1134.8615594255034,0,2022-11-12
Humberto Bandenay,1134.8371986378954,0,2019-08-10
Roxanne Modafferi,1134.7073094429866,0,2022-02-12
Mike Rio,1134.6895741792935,0,2014-01-25
Louis Smolka,1134.6865303785041,0,2022-05-14
David Dvořák,1134.683439058647,0,2023-06-10
Anthony Lapsley,1134.6803935424625,0,2014-05-10
Lisa Ellis,1134.4350818073847,0,2015-05-10
Colton Smith,1134.3365021893924,0,2014-06-28
Thomas Gifford,1134.3225252599607,0,2019-10-12
Sheila Gaff,1134.3001774178113,0,2013-08-03
Tim Means,1134.170454717123,0,2024-10-05
Dashon Johnson,1134.1431685056905,0,2014-09-13
Nate Mohr,1133.966896354769,0,2009-01-17
Alberto Uda,1133.8355736191716,0,2016-08-20
Mitch Ramirez,1133.819233789064,0,2025-07-12
Tom Speer,1133.8026181087055,0,2008-04-02
Chris Avila,1133.7974894197566,0,2016-11-05
Marcos Rosa Mariano,1133.7626274762522,0,2019-09-21
Emily Kagan,1133.7263988266711,0,2015-12-10
James Bochnovic,1133.7253431120753,0,2018-05-12
Richie Vaculik,1133.5433210500419,0,2015-11-15
Xavier Foupa-Pokam,1133.5064565086336,0,2009-05-23
Rashad Coulter,1133.4605794891984,1,2018-11-24
Chad Anheliger,1133.4133018686084,0,2024-11-02
Maurício Rua,1133.3378219526264,0,2023-01-21
Brendan O'Reilly,1133.2567778063117,0,2016-12-03
Kelly Faszholz,1133.2100935867068,0,2016-10-01
Hernani Perpétuo,1133.0181063882915,0,2014-07-26
Shane Howell,1132.956222710604,0,2015-01-18
Richardson Moreira,1132.930186515383,0,2015-01-31
Elias Garcia,1132.79096885491,0,2018-12-02
Emily Ducote,1132.6485195308264,0,2024-05-18
Kiru Singh Sahota,1132.6470780675202,0,2024-11-23
Clifford Starks,1132.5879107297008,0,2013-04-20
Yuneisy Duben,1132.5751619046594,0,2025-03-15
Assuério Silva,1132.4919442942091,0,2007-04-21
Leonardo Morales,1132.4809788492857,0,2015-06-06
Mark Eddiva,1132.4409282433567,0,2016-03-20
Collin Anglin,1132.439861762272,0,2021-11-13
Mike Grundy,1132.437521890951,0,2022-03-19
Gaetano Pirrello,1132.4188092676718,0,2021-10-02
Trevor Peek,1132.3791142253604,0,2024-09-07
Chase Gormley,1132.3014315673663,0,2010-03-21
Tom Niinimäki,1132.2669877490493,0,2014-12-20
Gadzhi Omargadzhiev,1132.1544610813344,0,2022-10-22
T.J. Laramie,1131.9035093714729,0,2022-04-16
Marcin Bandel,1131.872759264188,0,2015-04-11
Roldan Sangcha-An,1131.8708515189367,0,2015-05-16
Marion Reneau,1131.826641786102,0,2021-07-17
Dave Herman,1131.810444184158,0,2013-07-06
Sean Sharaf,1131.7086519653415,0,2024-10-12
Kay Hansen,1131.6199644713918,0,2022-04-09
Cody Brundage,1131.5957785512473,0,2025-08-09
Pat Barry,1131.5957501492499,0,2013-12-07
Andreas Michailidis,1131.5864114856558,0,2022-06-04
Ariane Da Silva,1131.5784051346518,0,2025-06-07
Miguel Baeza,1131.4969301692104,0,2024-06-08
Jamie Varner,1131.432055266713,0,2014-12-13
Sarah Alpar,1131.405783187864,0,2021-09-18
Vinny Magalhães,1131.3154139004691,0,2013-08-03
Khama Worthy,1131.2796486604516,0,2021-10-23
Sam Stout,1131.2101784491338,0,2015-08-23
Antônio Dos Santos Jr.,1131.1568179201204,0,2015-06-20
Darko Stošić,1131.155931095387,0,2020-01-25
Gerald Meerschaert,1131.1530622113783,0,2025-11-15
Takenori Sato,1131.095787835464,0,2014-09-20
Jorge De Oliveira,1130.939187006849,0,2015-03-21
Jacob Kilburn,1130.888275266757,0,2021-01-16
Jesse Strader,1130.8861883909128,0,2022-02-19
Chris De La Rocha,1130.7975089841677,0,2018-12-15
Felipe Dos Santos,1130.6922477197327,0,2025-03-22
Guto Inocente,1130.5907666144424,0,2014-11-08
Kron Gracie,1130.4504103235965,0,2024-12-07
Matthew Semelsberger,1130.4219765141133,0,2024-11-09
Joe Vedepo,1130.2644475715908,0,2009-04-01
Chris Barnett,1130.169301160742,0,2025-10-25
Jessica Eye,1130.1478998664386,0,2022-07-02
Kb Bhullar,1130.054814528342,0,2021-05-01
Ross Pearson,1130.0408559845198,0,2019-03-30
Hayder Hassan,1129.9621531421508,0,2015-12-19
Ricky Turcios,1129.957544287061,0,2025-01-18
Kwan Ho Kwak,1129.8801058123736,0,2017-06-17
Mounir Lazzez,1129.821720730548,0,2023-01-21
Jackson Mcvey,1129.7325609701093,0,2025-11-08
Ryan Macdonald,1129.5043153206432,0,2019-09-14
Yoji Anjo,1129.4777583508956,0,2000-12-16
Ali Alqaisi,1129.3993022238058,0,2020-10-11
Molly Mccann,1129.3277884154622,0,2025-03-22
Christian Colombo,1129.2561321478865,0,2017-10-28
Carlos Hernández,1129.2520721402097,0,2023-01-14
Teruto Ishihara,1129.2497835093793,0,2019-02-10
Roman Salazar,1129.1950254078072,0,2015-08-08
Allen Crowder,1129.1576226724158,0,2019-06-22
Rachael Ostovich,1129.0541135098279,0,2020-11-28
Cain Carrizosa,1128.9218628786182,0,2015-03-21
Ravena Oliveira,1128.9030634045885,0,2025-10-18
Anthony Birchak,1128.8462716656281,0,2021-04-17
Anton Zafir,1128.8444934696324,0,2016-07-08
Wendell Oliveira,1128.8053508686316,0,2015-05-30
Dakota Bush,1128.7134662317708,0,2022-01-15
Paulo Thiago,1128.6876601415008,0,2014-09-13
Anthony Ivy,1128.6875981770427,0,2020-09-12
Steve Kennedy,1128.6847221742155,0,2015-11-15
Shamil Abdurakhimov,1128.6734716910787,0,2023-01-21
Jordan Espinosa,1128.6133487526254,0,2021-03-06
Dan Lauzon,1128.5945179346259,0,2010-05-29
Cristina Stanciu,1128.5857455127307,0,2016-07-13
Damir Hadžović,1128.5281079511726,0,2025-02-01
Ottman Azaitar,1128.5231994271624,0,2024-12-14
Joachim Christensen,1128.4453592396367,0,2017-06-25
Gloria De Paula,1128.317943100259,0,2022-06-18
Laureano Staropoli,1128.293949968317,0,2021-10-23
Jason Gilliam,1128.2928901836674,0,2007-07-07
Cláudio Ribeiro,1128.2511449974481,0,2024-03-02
Danny Roberts,1128.236296677,0,2023-07-22
Tom Watson,1128.1205183206641,0,2015-08-08
Yorgan De Castro,1128.0604379565136,0,2021-04-10
Liana Jojua,1128.046359924868,0,2021-11-13
Makwan Amirkhani,1128.0311997451186,0,2023-03-18
Jessin Ayari,1127.9434999782345,0,2020-10-04
Mike Massenzio,1127.8924289233603,0,2012-05-05
Ricky Rainey,1127.8740632849672,0,2018-11-30
Maxim Grishin,1127.7536516551925,0,2023-06-03
Carlos Candelario,1127.6795028727556,0,2022-11-05
King Green,1127.3858761372053,0,2025-03-08
Matt Van Buren,1127.320138237301,0,2015-01-18
Joseph Sandoval,1127.2734090203453,0,2012-01-20
Sean O'Connell,1127.2633622915337,0,2016-12-09
Andre Soukhamthath,1127.2560751291035,0,2019-08-31
Cody Donovan,1127.2358430157662,0,2014-07-19
Jessamyn Duke,1127.1743482308805,0,2015-07-25
Christos Giagos,1127.1171470355173,0,2024-04-06
Ricky Glenn,1126.9473823797523,0,2024-08-18
Grigory Popov,1126.935079657564,0,2019-11-09
Aj Fletcher,1126.9194430238365,0,2023-09-23
Irina Alekseeva,1126.9181427351018,0,2025-10-11
Edgar García,1126.8887995769546,0,2016-01-02
Charles Rosa,1126.8485352326331,0,2022-07-23
A.J. Dobson,1126.8255729424934,0,2024-03-23
Dominic Waters,1126.7432781721463,0,2016-05-08
Juan Puig,1126.5643293567682,0,2014-11-22
Jordan Griffin,1126.4280247524525,0,2021-04-10
Barb Honchak,1126.2924094028317,0,2018-07-06
Jenel Lausa,1126.2644068251104,0,2018-06-23
Randy Costa,1126.0894511214315,0,2022-10-01
Kyle Stewart,1125.7896295273713,0,2019-07-27
Ben Wall,1125.7678723499812,0,2014-05-10
Cody East,1125.378251867908,0,2016-10-01
Shana Dobson,1125.3345881052364,0,2021-02-20
Cesar Arzamendia,1125.2413554173784,0,2016-07-30
Josh Haynes,1125.204548759513,0,2007-04-07
Syuri Kondo,1125.0836134646427,0,2019-06-22
Aj Cunningham,1125.0588155198577,0,2025-03-15
Angel Pacheco,1125.046232541439,0,2024-03-30
Marvin Eastman,1124.989644247925,0,2008-06-21
Pete Sell,1124.7927731686532,0,2009-03-07
Gilbert Yvel,1124.4601563679464,0,2010-10-23
Chris Dempsey,1124.4212261194666,0,2016-02-27
Brad Imes,1124.3554461410145,0,2007-04-07
Danilo Belluardo,1124.2514774879203,0,2019-09-28
Rodney Wallace,1124.1491589057737,0,2010-08-07
Michał Figlak,1124.129523705724,0,2024-04-27
Azat Maksum,1124.1245441887804,0,2025-10-25
Tyson Nam,1124.0109009058222,0,2023-07-15
Suman Mokhtarian,1123.9494902593428,0,2019-12-21
Victoria Dudakova,1123.92832649325,0,2025-01-11
Abdul-Kareem Al-Selwady,1123.5495768863286,0,2024-03-02
Kyle Bochniak,1123.3059203807757,0,2019-10-18
Marcelo Golm,1122.940769940865,0,2019-04-20
Charlie Brenneman,1122.9198625215538,0,2014-11-08
Justin Edwards,1122.9166793034508,0,2015-06-06
Warlley Alves,1122.8439372382204,0,2024-05-18
Mostapha Al-Turk,1122.8280648971866,0,2010-04-10
Roosevelt Roberts,1122.3522872465148,0,2024-09-28
Diego Saraiva,1122.350872500105,0,2007-09-22
Gadzhimurad Antigulov,1122.3072333330113,0,2020-10-18
Luis Pajuelo,1122.1670189383112,0,2024-03-23
Cameron Else,1122.0024096759807,0,2022-04-23
Devin Clark,1121.9797972387212,0,2024-02-10
Pedro Falcão,1121.9330587980605,0,2025-04-05
A.J. Fletcher,1121.7924743697272,1,2023-02-18
Stewart Nicoll,1121.7005778248692,0,2025-10-11
Dustin Stoltzfus,1121.6336732590394,0,2025-09-13
Tim Hague,1121.5542242927868,0,2011-01-22
Charlie Ward,1121.5375419547581,0,2017-07-16
Albert Morales,1121.5105851145927,0,2018-02-24
Danaa Batgerel,1121.4864913538768,0,2023-04-22
Cameron Vancamp,1121.4008569480657,0,2022-09-17
Kris Mccray,1121.3611298915368,0,2011-03-26
Johnny Eduardo,1121.3503362964414,0,2021-10-02
Micheal Gillmore,1121.3486525690719,0,2022-02-26
Luana Pinheiro,1121.1540209972036,0,2025-05-17
Markus Perez,1120.9908187624,0,2021-01-20
Jason Witt,1120.8846431673849,0,2022-08-13
Justin Buchholz,1120.873471231583,0,2010-02-06
Guido Cannetti,1120.656441495598,0,2023-03-11
Charles Byrd,1120.6183746855477,0,2020-06-06
Luis Gurule,1120.5607251272972,0,2025-09-13
Hailey Cowan,1120.5500281299217,0,2025-04-12
Eddie Wineland,1120.365794089578,0,2022-06-18
Preston Parsons,1120.3477297533195,0,2025-01-11
Norifumi Yamamoto,1120.1965645536663,0,2015-02-28
Roger Bowling,1120.1326509426544,0,2013-12-14
Edwin Dewees,1119.9151958416019,0,2006-11-11
Gabe Ruediger,1119.841696827012,0,2011-02-05
Nick Klein,1119.7841878891993,0,2025-08-02
Aalon Cruz,1119.703642037146,0,2021-03-06
Daniel Teymur,1119.5428126988322,0,2019-12-14
Phil Hawes,1119.5252635976406,0,2024-01-13
Amanda Cooper,1119.4103792882236,0,2018-11-10
Jared Gooden,1119.3552547412314,0,2024-10-12
Daniel Jolly,1119.3386696196965,0,2017-02-04
Westin Wilson,1119.2565899435258,0,2025-08-23
Nam Phan,1119.0706524399782,0,2014-03-01
Lucas Almeida,1119.0565123924703,0,2025-10-11
Jordan Vucenic,1119.0283421860988,0,2025-03-22
Anshul Jubli,1118.7896219107379,0,2025-02-08
Brad Katona,1118.6527961108477,0,2025-05-10
Polyana Viana,1118.6384843340745,0,2025-04-26
Júnior Albini,1118.6354100350025,0,2019-06-29
Eric Spicely,1118.623224750582,0,2019-06-22
Drako Rodriguez,1118.6190812155028,0,2021-08-07
Stephanie Egger,1118.463451152575,0,2023-12-09
Salim Touahri,1118.3239753877792,0,2019-08-03
Gabriel Benítez,1118.0980087828327,0,2024-04-27
Khalid Taha,1118.0726053933192,0,2022-09-03
Cortavious Romious,1117.9613244459247,0,2025-04-05
Kevin Croom,1117.916332126605,0,2022-04-16
Oluwale Bamgbose,1117.8950010962753,0,2017-12-16
Kanako Murata,1117.8828111874445,0,2023-10-07
Nicolle Caliari,1117.8202806076474,0,2025-07-19
Pete Rodriguez,1117.8064525423292,0,2024-02-03
Henry Briones,1117.4274057762307,0,2018-05-19
Mallory Martin,1117.3592165904502,0,2021-12-04
Mike Jackson,1117.3033824884121,0,2022-10-15
Álvaro Herrera,1117.2206186645117,0,2018-07-28
Gilbert Urbina,1116.872899614821,0,2025-08-09
Zarrukh Adashev,1116.7076234026633,0,2022-06-04
Łukasz Sajewski,1116.573239825043,0,2016-10-08
Gideon Ray,1116.4594708866418,0,2006-11-11
Toshiomi Kazama,1116.4399272499304,0,2025-08-09
Blake Bilder,1116.3125690131262,0,2024-02-03
Phil Baroni,1116.2867036269065,0,2011-01-01
Juan Adams,1116.2576275076394,0,2020-02-08
Tank Abbott,1116.12369624672,0,2003-11-21
Miranda Granger,1116.1233679014897,0,2022-08-06
Kleydson Rodrigues,1116.1219793619928,0,2024-05-18
Roberto Romero,1115.6249634470323,0,2025-04-26
Jessica Aguilar,1115.118348590898,0,2019-03-30
Jeff Hughes,1114.9737110436047,0,2020-09-27
Rafael Cerqueira,1114.9318709342658,0,2025-11-22
Mike Rodríguez,1114.8641903146329,0,2021-09-18
Daniel Frunza,1114.719395062724,0,2025-11-01
Victor Rodriguez,1114.7039081079004,0,2021-05-22
Dominique Steele,1114.6406576328006,0,2017-06-11
Emily Whitmire,1114.3888475163394,0,2021-09-18
Cole Escovedo,1114.353621003977,0,2011-11-12
Sabah Homasi,1114.2654876653828,0,2018-01-20
Bec Rawlings,1114.221674106782,0,2018-04-07
Shane Campbell,1114.02641370607,0,2016-08-27
Claudio Ribeiro,1113.9886723282962,0,2023-07-29
Jorge Santiago,1113.8663696576855,0,2013-02-16
Mike Rhodes,1113.58462448881,0,2014-12-20
Josias Musasa,1113.4942615298623,0,2025-09-28
Gabriel Miranda,1113.3391978287657,0,2025-03-29
Kamuela Kirk,1113.211058837811,0,2023-07-08
Jimmy Flick,1113.1915940471529,0,2025-04-26
Jarno Errens,1113.1112401981536,0,2024-08-10
Alessio Di Chirico,1113.0436064178691,0,2022-09-03
Rafaello Oliveira,1112.9491311491943,0,2014-02-22
Gilbert Melendez,1112.9279809680982,0,2019-07-06
Mandy Böhm,1112.9114128033966,1,2023-05-13
Joe Riggs,1112.7041472580975,0,2016-02-21
Ivana Petrović,1112.4784334983365,0,2025-05-03
Parker Porter,1112.4683365465069,0,2023-08-26
Iliarde Santos,1112.4184644578918,0,2013-10-09
Austin Lingo,1112.3095803866167,0,2023-07-15
Boston Salmon,1112.277440819436,0,2019-10-18
Josh Fremd,1112.2683836998692,0,2024-07-13
Brendan Marotte,1112.2597732125282,0,2023-10-14
Brian Camozzi,1112.0548440678656,0,2018-02-18
Tonya Evinger,1111.6959855719965,0,2019-06-01
Andy Enz,1111.68440879057,0,2015-01-31
Estevan Payan,1111.5437005567635,0,2014-04-19
Viktor Pešta,1111.4884710752815,0,2017-01-15
Manolo Zecchini,1111.318371526741,0,2023-09-02
Francisco Prado,1111.2933937958485,0,2025-07-19
Ryan Jensen,1111.246236259137,0,2011-04-30
Jason Reinhardt,1111.1618017694639,0,2011-08-14
Forrest Petz,1110.926554229162,0,2010-09-15
Hayisaer Maheshate,1110.7114117165215,0,2023-05-20
Garreth Mclellan,1110.7001151209683,0,2017-03-11
Ruan Potts,1110.6425586638923,0,2015-02-28
Hector Aldana,1110.5684160892852,0,2019-10-12
Justin Jaynes,1110.3411574993204,0,2021-06-26
José Daniel Medina,1109.906287990716,0,2025-03-29
Marcin Prachnio,1109.866830089299,0,2025-07-19
Jeremy Larsen,1109.673530629318,0,2013-10-19
Darrell Montague,1109.5998385963492,0,2015-07-12
Jocelyn Jones-Lybarger,1109.159056030034,0,2017-01-15
Diyar Nurgozhay,1108.9566833218278,0,2025-08-23
Jose Johnson,1108.801497679096,0,2025-01-11
Alex Chambers,1108.6516422506388,0,2018-09-22
Leomana Martinez,1108.4951201373863,0,2023-03-04
Garett Whiteley,1108.4641375840652,0,2014-12-13
Zhumabek Tursyn,1108.2423553040014,0,2014-11-08
Angela Magaña,1108.224812923622,0,2017-12-02
Brad Pickett,1108.1840479793077,0,2017-03-18
Márcio Alexandre Jr.,1108.1755267430601,0,2015-12-12
Dan Moret,1108.0904424356638,0,2019-06-29
Sarah Moras,1108.0129877139964,0,2021-01-16
Na Liang,1107.9621460471335,0,2022-06-12
Joe Doerksen,1107.8619329232672,0,2010-12-11
Ryan Benoit,1107.6340964284489,0,2021-07-31
Damacio Page,1107.378485957155,0,2012-07-11
Bojan Mihajlović,1107.0928221103584,0,2017-09-02
Genaro Valdez,1107.0894929878964,0,2023-07-15
Jesse Forbes,1106.7781280941017,0,2010-05-29
Pat Healy,1106.324495052549,0,2014-07-16
Abu Azaitar,1106.280486162956,0,2023-10-21
Jake Lindsey,1105.526403598342,0,2015-03-14
Tiki Ghosn,1105.4926489901127,0,2004-04-02
Marcelo Rojo,1105.3916069444135,0,2022-12-03
Zelim Imadaev,1104.7685610905685,0,2020-09-05
Yanis Ghemmouri,1104.7436236195238,0,2024-06-29
Darian Weeks,1104.658308194695,0,2022-09-10
Dennis Buzukja,1104.490004525626,0,2024-08-24
Brian Kelleher,1104.4440997050356,0,2024-07-20
Cheyanne Vlismas,1104.4129358289845,0,2022-12-17
Cody Gibson,1104.3117633935854,0,2025-10-18
Rafael Alves,1104.2850243100431,0,2023-02-25
Herbert Burns,1104.1767763311575,0,2024-08-18
Jordan Williams,1104.0694616186502,0,2021-11-06
Scott Jorgensen,1104.0403546305556,0,2015-11-21
Choi Seung-Guk,1103.9920190214743,0,2023-02-04
Julija Stoliarenko,1103.9748771536792,0,2025-08-09
Bobby Nash,1103.7720879961275,0,2017-11-25
Mariya Agapova,1103.7532219670354,0,2024-07-13
Viacheslav Borshchev,1103.6322803139028,0,2025-11-15
Mike Breeden,1103.3371462838124,1,2023-10-21
Daniel Da Silva,1103.2876880364756,0,2023-03-25
Jeka Saragih,1103.2352679682433,0,2025-06-07
Kim Ji-Yeon,1103.1722049616774,0,2023-05-13
Khusein Askhabov,1102.9198618077085,0,2023-02-18
Orion Cosce,1102.7117033383943,0,2023-05-20
Charlie Ontiveros,1102.674215291015,0,2022-08-13
Maria Oliveira,1102.5985772175381,0,2023-06-10
Alan Baudot,1101.8307072827604,0,2022-06-25
T.J. Brown,1101.812839062712,0,2023-10-14
Raffael Cerqueira,1101.7545153543415,0,2025-02-22
Cristian Quiñonez,1101.6689452120033,0,2024-02-24
Wuliji Buren,1101.533894386297,0,2019-02-10
Antônio Arroyo,1101.2799375211475,0,2021-09-18
Jared Hamman,1101.26748431874,0,2013-08-31
Brogan Walker,1100.7453908879706,0,2025-10-04
Ramona Pascual,1100.6567089226762,0,2022-11-05
Erik Silva,1100.0632151196485,0,2024-02-24
Landon Quiñones,1100.055346946748,0,2024-02-03
C.J. Vergara,1099.5266779082908,0,2025-03-29
Mark De La Rosa,1099.1773426728475,0,2020-06-13
Elvis Sinosic,1099.1735075146262,0,2007-04-21
Joby Sanchez,1099.0301595049923,0,2018-11-10
John Phillips,1098.9996911384903,0,2020-10-18
Mickey Gall,1098.8796676466795,0,2024-11-16
Jesse Butler,1098.8576476727121,0,2024-06-08
Braxton Smith,1098.8237840688826,0,2023-05-06
Leonard Garcia,1098.8216503285182,0,2013-04-27
Ji Yeon Kim,1098.6713311250157,0,2022-07-30
Anthony Perosh,1098.2070736504759,0,2015-11-15
Will Campuzano,1098.163411773803,0,2014-03-15
Seth Petruzelli,1097.868532660285,0,2010-11-13
Ricardo Funch,1097.6767782533843,0,2012-06-22
Hu Yaozong,1097.658469741308,0,2021-10-30
Austen Lane,1097.6546509589039,0,2025-07-12
Tamires Vidal,1097.5832297046884,0,2024-10-19
Jay Perrin,1097.3842754475718,0,2022-12-10
Victor Altamirano,1097.1552448242292,0,2024-09-28
Josh Quinlan,1097.1536230378372,0,2024-06-15
Ivan Erslan,1097.1432245414849,0,2025-09-28
Jung Da-Un,1097.081081404921,0,2023-09-10
Mara Romero Borella,1097.0662382807998,0,2020-09-19
Henrique Da Silva,1097.0074959989781,0,2017-09-23
Mizuto Hirota,1096.9643823579322,0,2018-12-02
Don'Tale Mayes,1096.903823093765,0,2025-05-03
Kalindra Faria,1096.8402727722735,0,2018-08-25
Jay Hieron,1096.785687785139,0,2013-02-02
Mike Santiago,1096.5356029264985,0,2018-06-09
Roque Martinez,1096.5179291633458,0,2021-06-19
Keith Wisniewski,1096.5143052355206,0,2013-09-04
Kaynan Kruschewsky,1096.4847415372399,0,2024-07-20
Cynthia Calvillo,1096.4382458696075,0,2023-04-08
Kevin Natividad,1095.8572508436362,0,2022-11-19
Antonio Trócoli,1095.8313258534815,0,2025-12-06
Lucas Alexander,1095.616099477737,0,2025-02-01
Steve Cantwell,1095.2039368813307,0,2012-02-26
William Knight,1094.9375310799014,0,2023-02-18
Matt Grice,1094.6994351958083,0,2013-02-23
Damian Grabowski,1094.6869910764071,0,2017-07-22
John Alessio,1094.4441231304697,0,2012-07-07
Rhys Mckee,1094.2695072596625,0,2025-09-06
Marnic Mann,1094.2552665677777,0,2024-04-27
André Fialho,1094.2012488666826,0,2023-09-23
Thibault Gouti,1094.1803806722885,0,2018-10-27
Liang Na,1094.1261844183275,0,2024-04-27
Omar Morales,1093.9925708635467,0,2023-03-18
Daniel Pineda,1093.6323759904112,0,2024-10-19
Lando Vannata,1093.5015036808306,0,2023-04-15
Frank Camacho,1093.4481773388488,0,2022-05-14
Dmitry Smolyakov,1093.34825296588,0,2019-04-27
Jessica Penne,1092.3685442446385,0,2024-10-19
Takanori Gomi,1092.0516891557497,0,2017-09-23
Michelle Waterson-Gomez,1091.8467145254,0,2024-06-29
Niklas Stolze,1091.6432736796087,0,2022-06-04
Fabio Cherant,1091.3673323706823,0,2022-02-12
Dalcha Lungiambula,1091.1113286445584,0,2022-12-10
Bobby Voelker,1091.0059093780587,0,2014-06-07
Bruno Silva,1090.8634551893788,0,2025-05-10
Kyle Prepolec,1089.690928712051,0,2025-10-18
Phillipe Nover,1089.5784430989067,0,2017-02-11
Charalampos Grigoriou,1089.4111120804844,0,2024-08-10
Gian Villante,1088.9518025727928,0,2021-11-06
Val Woodburn,1088.872657692566,0,2024-02-17
Dylan Budka,1088.7803518747135,0,2025-02-15
Victor Martinez,1088.6283436634578,0,2024-05-18
Carl Deaton Iii,1087.9331849324085,0,2023-07-15
Igor Pokrajac,1087.7992413022212,0,2016-04-10
Austin Hubbard,1087.6236117852923,0,2025-08-23
Wellington Turman,1087.2589749534625,0,2023-12-02
Michihiro Omigawa,1087.019448395744,0,2012-08-04
Montserrat Ruiz,1086.5981232462357,0,2025-11-01
Josh Grispi,1086.5349177241337,0,2013-02-16
Nick Aguirre,1086.3207990018568,0,2023-11-18
Steven Peterson,1086.1804331685503,0,2023-03-25
Kris Moutinho,1086.0189317991492,0,2025-06-14
Ihor Potieria,1085.7200817121625,0,2025-01-11
Hannah Cifers,1085.1425813146022,0,2020-08-29
Kiefer Crosbie,1084.6370421448914,0,2025-08-23
